Sample,Temp(BME680),Presure(BME680),H.R.(BME680),R(BME680),CO2(SGP30),TVOC(SGP30),H2(SGP30),Etanol(SGP30),CO2(CCS811),TVOC(CCS811),Res(ohm)(CCS811),CO2(iAQ),TVOC(iAQ),R(iAQ-Core),Aire/Muestra
998,49,100129,8,1207241596,400,8,14451,19054,434,5,138600,758,210,575206,0
999,49,100129,8,1207205988,400,7,14458,19065,448,7,137600,750,208,577784,0
1000,49,100129,8,1206995612,400,4,14456,19069,444,6,138000,833,231,552803,0
1001,49,100129,8,1207217840,400,0,14452,19070,434,5,138600,794,220,564244,0
1002,49,100129,8,1207217840,400,5,14451,19059,434,5,138600,750,208,577784,0
1003,49,100127,8,1206984086,400,7,14452,19066,434,5,138600,794,220,564244,0
1004,49,100127,8,1207123513,400,16,14446,19051,434,5,138600,808,224,560115,0
1005,49,100127,8,1207289320,400,7,14449,19061,439,5,138200,742,206,580380,0
1006,49,100127,8,1207100105,400,5,14454,19065,439,5,138200,968,268,516938,0
1007,49,100127,8,1207088426,400,3,14454,19063,439,5,138200,976,270,514772,0
1008,49,100127,8,1207146991,400,4,14447,19060,439,5,138200,566,157,641559,0
1009,49,100127,8,1207194154,400,9,14446,19056,452,7,137400,473,132,678947,0
1010,50,100125,8,1207170537,400,0,14454,19077,439,5,138200,749,208,577784,0
1011,50,100129,8,1207217840,400,0,14453,19073,444,6,138000,836,232,552000,0
1012,50,100129,8,1207182337,400,4,14450,19057,438,5,138200,697,193,594545,0
1013,50,100127,8,1207135243,400,10,14447,19061,443,6,138000,597,166,629505,0
1014,50,100127,8,1207100105,400,4,14459,19066,438,5,138200,450,125,696074,0
1015,50,100127,8,1207158755,400,0,14455,19077,443,6,138000,653,181,611152,0
1016,50,100127,8,1207265423,400,10,14439,19054,443,6,138000,560,156,645660,0
1017,50,100127,8,1207100105,400,2,14456,19069,443,6,138000,560,156,645660,0
1018,50,100127,8,1207146991,400,6,14443,19068,443,6,138000,847,235,550399,0
1019,50,100125,8,1206984086,400,4,14437,19060,451,7,137400,1011,280,507655,0
1020,50,100125,8,1207123513,400,10,14442,19054,443,6,138000,578,161,638510,1
1021,50,100125,8,1207076765,400,6,14451,19076,447,7,137600,450,125,705501,1
1022,50,100127,8,1207170537,400,10,14447,19068,443,6,138000,450,125,1236568,1
1023,50,100125,8,1207313289,400,0,14468,19080,425,3,139200,450,125,1433118,1
1024,50,100125,8,1207373524,400,3,14408,19071,519,18,133200,450,125,1523705,1
1025,50,100125,8,1206926709,645,57,14206,18997,1513,180,102400,450,125,1119111,1
1026,50,100129,8,1206656998,824,118,14070,18896,1756,396,88200,450,125,1013352,1
1027,50,100127,8,1206428469,1012,167,13998,18818,1884,561,82200,450,125,753308,1
1028,50,100127,8,1206134061,1146,216,13941,18747,1971,696,78600,817,227,560937,1
1029,50,100127,9,1205970877,1178,251,13931,18701,1992,732,77600,1134,314,481294,1
1030,50,100127,9,1205860739,1196,294,13920,18654,2017,776,76600,1413,391,427845,1
1031,50,100127,9,1205910598,1204,331,13917,18618,2024,791,76400,1250,346,457566,1
1032,50,100127,9,1205616425,1199,367,13926,18595,2001,748,77400,670,186,607398,1
1033,50,100127,9,1205732672,1179,401,13929,18571,2007,760,77000,450,125,826550,1
1034,50,100127,9,1205597230,1167,433,13935,18553,2001,748,77400,450,125,701941,1
1035,50,100127,9,1205781663,1136,440,13940,18534,2001,748,77400,450,125,837540,1
1036,50,100125,9,1205568534,1108,435,13947,18545,2001,748,77400,450,125,738929,1
1037,50,100125,9,1205408058,1163,455,13939,18523,2007,760,77000,608,169,632484,1
1038,50,100125,9,1205674315,1133,458,13945,18518,2007,760,77000,654,182,615897,1
1039,50,100125,9,1205635670,1128,474,13942,18520,2007,760,77000,706,196,598172,1
1040,50,100125,9,1205502020,1149,465,13934,18503,2007,760,77000,812,225,565075,1
1041,50,100127,9,1205549467,1167,479,13937,18507,2024,791,76400,1261,349,457566,1
1042,50,100127,9,1205558995,1157,482,13929,18504,2007,760,77000,1412,390,430028,1
1043,50,100127,9,1205549467,1186,493,13925,18496,2024,791,76400,1055,292,501378,1
1044,50,100127,9,1205473701,1198,498,13920,18486,2024,791,76400,938,260,530232,1
1045,50,100127,9,1205597230,1208,498,13921,18488,2034,809,76000,923,256,534020,1
1046,50,100125,9,1205333773,1220,519,13914,18474,2060,840,75400,1193,330,471081,1
1047,50,100125,9,1205436117,1226,522,13913,18472,2070,859,75000,1390,384,433887,1
1048,50,100125,9,1205511484,1239,524,13912,18471,2070,859,75000,1314,363,447519,1
1049,50,100125,9,1205315322,1246,530,13900,18462,2070,859,75000,1324,366,445780,1
1050,50,100125,9,1205315322,1249,539,13904,18457,2070,859,75000,1286,356,452796,1
1051,50,100125,9,1205408058,1246,522,13902,18460,2070,859,75000,1529,423,410958,1
1052,50,100127,9,1205445495,1256,543,13901,18459,2076,875,74800,1513,418,413532,1
1053,50,100127,9,1205278566,1268,557,13896,18446,2088,894,74400,1548,428,407901,1
1054,50,100127,9,1205445495,1276,549,13905,18445,2076,875,74800,1785,493,374551,1
1055,50,100125,9,1205352271,1247,551,13893,18452,2088,894,74400,1985,548,350203,1
1056,50,100125,10,1205251123,1283,547,13892,18451,2092,909,74000,1743,481,379982,1
1057,50,100125,10,1205333773,1294,564,13882,18439,2088,894,74400,1743,481,379982,1
1058,50,100125,10,1205278566,1268,559,13894,18445,2092,909,74000,1740,481,380440,1
1059,50,100125,10,1205306115,1290,560,13883,18444,2092,909,74000,2043,564,343770,1
1060,50,100125,10,1205260259,1296,557,13885,18444,2104,928,73800,1864,515,364447,1
1061,50,100127,10,1205408058,1311,561,13880,18437,2104,928,73800,1872,517,363586,1
1062,50,100127,10,1205343016,1308,567,13882,18435,2104,928,73800,1903,526,359751,1
1063,50,100125,10,1205296920,1316,560,13877,18439,2104,928,73800,1572,434,404377,1
1064,50,100125,10,1205287737,1333,576,13878,18424,2114,948,73400,1903,526,359751,1
1065,50,100125,10,1205115499,1329,582,13876,18417,2114,948,73400,1830,505,368792,1
1066,50,100125,10,1205251123,1333,582,13873,18423,2120,966,73200,1935,534,355971,1
1067,50,100125,10,1205278566,1334,569,13875,18424,2114,948,73400,2254,622,322136,1
1068,50,100123,10,1205251123,1332,579,13864,18423,2110,943,73400,1957,540,353483,1
1069,50,100127,10,1205260259,1344,608,13858,18409,2100,922,73800,1971,544,351838,1
1070,50,100125,10,1205260259,1339,588,13876,18416,2118,960,73200,1672,462,389762,1
1071,50,100125,10,1205178463,1305,576,13875,18422,2118,960,73200,1939,535,355555,1
1072,50,100125,10,1205178463,1336,599,13875,18421,2118,960,73200,1578,436,403378,1
1073,50,100125,10,1205296920,1337,596,13867,18408,2118,960,73200,1798,497,372765,1
1074,50,100125,10,1205205623,1343,592,13865,18414,2118,960,73200,1767,488,376801,1
1075,50,100123,10,1205241999,1334,592,13865,18412,2138,1005,72400,1885,521,361875,1
1076,50,100123,10,1205232888,1342,582,13868,18417,2128,981,72800,1998,552,348579,1
1077,50,100123,10,1205343016,1350,600,13861,18408,2128,981,72800,2020,558,346163,1
1078,50,100125,10,1205269406,1317,593,13867,18416,2128,981,72800,2768,764,279245,1
1079,50,100125,10,1205232888,1343,578,13867,18413,2128,981,72800,2673,738,286257,1
1080,50,100125,10,1205324541,1352,590,13864,18415,2128,981,72800,2230,616,324324,0
1081,50,100125,10,1205260259,1349,602,13853,18413,2118,960,73200,2283,630,319251,0
1082,50,100123,10,1205269406,1338,625,13877,18405,2100,922,73800,2155,595,331764,0
1083,50,100123,9,1205840890,668,485,14182,18511,1651,291,93800,2017,557,346564,0
1084,50,100123,9,1206206592,472,364,14331,18597,1321,140,106600,1434,396,426219,0
1085,50,100123,9,1206493071,400,291,14405,18651,923,79,116000,874,242,547219,0
1086,50,100123,8,1206623932,400,236,14445,18719,712,47,123200,842,233,556034,0
1087,50,100125,8,1206915283,400,197,14469,18773,602,30,128000,842,233,556034,0
1088,50,100125,8,1206949609,400,179,14476,18808,548,22,131200,954,264,525742,0
1089,50,100125,8,1206961085,400,155,14477,18837,517,17,133200,530,147,662500,0
1090,50,100125,8,1207170537,400,129,14481,18874,482,12,135000,504,140,673391,0
1091,50,100123,8,1207146991,400,118,14486,18893,464,9,136000,557,155,651892,0
1092,50,100123,8,1207194154,400,96,14484,18930,448,7,137400,450,125,709090,0
1093,50,100123,8,1207170537,400,94,14470,18935,445,6,137600,512,143,670093,0
1094,50,100123,8,1207241596,400,86,14475,18941,441,6,138000,999,277,514772,0
1095,50,100123,8,1207146991,400,76,14474,18962,428,4,138600,1100,304,491179,0
1096,50,100127,8,1207325300,400,62,14481,18981,426,3,139000,450,125,713924,0
1097,50,100127,8,1207241596,400,56,14472,18981,426,3,139000,544,151,657161,0
1098,50,100127,8,1207349376,400,48,14474,19003,426,3,139000,544,151,657161,0
1099,50,100127,8,1207253501,400,48,14470,19001,418,2,139600,450,125,765424,0
1100,50,100127,8,1207337329,400,39,14471,19019,426,3,139000,450,125,709090,0
1101,50,100127,8,1207170537,400,43,14458,19008,426,3,139000,766,212,579513,0
1102,50,100127,8,1207349376,400,29,14465,19024,423,3,139200,920,255,535546,0
1103,50,100125,8,1207241596,400,32,14466,19019,441,6,138000,589,164,640540,0
1104,50,100125,8,1207229709,400,19,14466,19042,435,5,138200,450,125,746715,0
1105,50,100125,8,1207289320,400,26,14462,19043,423,3,139200,584,162,642580,0
1106,50,100125,8,1207277363,400,22,14465,19031,426,3,139000,695,193,602757,0
1107,50,100125,8,1207265423,400,16,14460,19046,426,3,139000,576,160,645660,0
1108,50,100127,8,1207241596,400,18,14454,19041,426,3,139000,450,125,799381,0
1109,50,100127,8,1207241596,400,14,14458,19053,426,3,139000,450,125,914558,0
1110,50,100127,8,1207349376,400,9,14452,19053,426,3,139000,474,132,687994,0
1111,50,100127,8,1207241596,400,17,14451,19052,428,4,138600,1077,298,497260,0
1112,50,100125,8,1207265423,400,9,14461,19059,441,6,138000,986,273,519117,0
1113,50,100125,8,1207194154,400,13,14449,19055,445,6,137600,1083,300,495899,0
1114,50,100125,8,1207194154,400,8,14454,19059,426,3,139000,729,202,591847,0
1115,50,100125,8,1207373524,400,7,14451,19065,428,4,138600,962,266,525000,0
1116,50,100125,8,1207241596,400,8,14450,19067,435,5,138200,785,218,574351,0
1117,50,100125,8,1207277363,400,4,14448,19067,428,4,138600,652,181,617812,0
1118,50,100127,8,1207194154,400,6,14447,19070,435,5,138200,951,263,527980,0
1119,50,100127,8,1207217840,400,6,14441,19057,441,6,138000,847,235,556034,0
1120,50,100127,8,1207194154,400,1,14455,19067,441,6,138000,870,241,549601,0
1121,50,100127,8,1207313289,400,9,14445,19054,441,6,138000,647,180,619736,0
1122,50,100125,8,1207205988,400,0,14446,19074,445,6,137600,593,165,639524,0
1123,50,100125,8,1207205988,400,4,14446,19076,441,6,138000,716,199,596354,0
1124,50,100125,8,1207253501,400,7,14440,19069,441,6,138000,633,176,624590,0
1125,50,100125,8,1207301296,400,13,14438,19063,445,6,137600,550,153,656102,0
1126,50,100125,8,1207313289,400,4,14445,19060,441,6,138000,777,216,576923,0
1127,50,100125,8,1207205988,400,10,14437,19050,441,6,138000,748,208,585628,0
1128,50,100125,8,1207182337,400,7,14438,19056,445,6,137600,804,223,568421,0
1129,50,100127,8,1207241596,400,2,14444,19068,441,6,138000,873,242,548805,0
1130,50,100127,8,1207135243,400,0,14439,19060,441,6,138000,856,237,553608,0
1131,50,100127,8,1207182337,400,4,14439,19061,459,8,136600,666,185,613043,0
1132,50,100125,8,1207205988,400,9,14436,19060,448,7,137400,740,205,588281,0
1133,50,100125,8,1207265423,400,2,14448,19072,448,7,137400,1116,309,488513,0
1134,50,100125,8,1207217840,400,0,14444,19081,445,6,137600,1000,277,515492,0
1135,50,100125,8,1207158755,400,0,14438,19074,448,7,137400,1294,358,452205,0
1136,50,100125,8,1207289320,400,12,14434,19062,448,7,137400,928,257,534020,0
1137,50,100125,8,1207253501,400,9,14449,19067,448,7,137400,884,245,545639,0
1138,50,100125,8,1207277363,400,6,14446,19067,448,7,137400,884,245,545639,0
1139,50,100127,8,1207123513,400,10,14444,19063,448,7,137400,793,220,571797,0
1140,50,100127,8,1207065121,400,2,14441,19071,452,7,137000,590,164,640540,1
1141,50,100127,8,1207289320,400,1,14446,19079,462,9,136400,524,146,666821,1
1142,50,100127,8,1207123513,400,0,14437,19076,459,8,136600,622,173,628517,1
1143,50,100125,8,1207265423,400,0,14460,19092,414,2,140000,450,125,699585,1
1144,50,100125,8,1207229709,400,0,14439,19079,445,6,137600,666,185,613043,1
1145,50,100125,8,1207030290,522,31,14295,19028,830,65,119000,741,206,588281,1
1146,50,100125,8,1206734704,709,84,14151,18951,1535,196,100800,1236,342,463636,1
1147,50,100125,8,1206482266,826,127,14060,18877,1714,352,90200,1592,440,402383,1
1148,50,100125,8,1206385703,924,167,14008,18825,1832,490,84400,2088,576,339832,1
1149,50,100125,8,1206082680,1040,203,13976,18769,1905,592,81200,1869,516,364878,1
1150,50,100125,9,1205970877,1088,246,13953,18715,1957,674,79000,2177,601,330633,1
1151,50,100125,9,1205840890,1090,267,13948,18681,1982,716,78000,2619,723,291271,1
1152,50,100125,9,1205801352,1119,317,13940,18635,1989,727,77600,2378,656,311495,1
1153,50,100127,9,1205811217,1091,331,13949,18622,1998,742,77400,2199,607,328387,1
1154,50,100127,9,1205703435,1139,364,13937,18598,1998,742,77400,2210,610,327272,1
1155,50,100127,9,1205713168,1134,392,13932,18586,1998,742,77400,2351,649,313935,1
1156,50,100125,9,1205654967,1160,405,13925,18563,2022,787,76400,2611,720,291906,1
1157,50,100125,9,1205722913,1187,428,13919,18542,2022,787,76400,2551,704,296727,1
1158,50,100125,9,1205616425,1179,458,13922,18522,2031,803,76000,2229,615,325425,1
1159,50,100125,9,1205568534,1189,471,13923,18530,2066,854,75000,1886,521,362729,1
1160,50,100125,9,1205635670,1207,484,13916,18506,2066,854,75000,2316,639,317110,1
1161,50,100125,9,1205520961,1181,478,13917,18515,2066,854,75000,2511,693,300000,1
1162,50,100125,9,1205483128,1203,494,13911,18494,2066,854,75000,2684,741,286257,1
1163,50,100123,9,1205502020,1211,491,13906,18499,2066,854,75000,2444,674,305675,1
1164,50,100123,9,1205492568,1204,506,13910,18483,2074,870,74800,2523,696,299013,1
1165,50,100123,9,1205530451,1216,503,13913,18485,2074,870,74800,2779,767,279245,1
1166,50,100125,9,1205426752,1218,526,13909,18477,2074,870,74800,2689,742,285947,1
1167,50,100125,9,1205445495,1219,512,13903,18473,2084,890,74400,2165,598,331764,1
1168,50,100125,9,1205426752,1243,523,13903,18468,2074,870,74800,2099,579,338663,1
1169,50,100125,9,1205426752,1212,520,13899,18468,2092,903,74000,1834,507,369230,1
1170,50,100125,9,1205426752,1213,531,13910,18465,2084,890,74400,1982,547,351428,1
1171,50,100125,9,1205426752,1205,538,13898,18461,2092,903,74000,2214,611,326902,1
1172,50,100125,9,1205417399,1209,532,13907,18460,2092,903,74000,2199,607,328387,1
1173,50,100123,9,1205361539,1211,530,13899,18462,2092,903,74000,2244,619,323958,1
1174,50,100123,9,1205389414,1228,533,13899,18458,2100,922,73800,2069,571,341793,1
1175,50,100123,9,1205408058,1229,550,13896,18455,2100,922,73800,1723,476,383666,1
1176,50,100127,9,1205417399,1224,533,13909,18450,2100,922,73800,2579,712,294464,1
1177,50,100125,9,1205361539,1246,535,13899,18456,2092,903,74000,2180,602,330258,1
1178,50,100125,9,1205352271,1198,535,13911,18452,2100,922,73800,2180,602,330258,1
1179,50,100125,9,1205389414,1245,538,13894,18456,2110,943,73400,2750,759,281355,1
1180,50,100125,9,1205370818,1261,541,13890,18452,2092,903,74000,2417,667,308053,1
1181,50,100125,9,1205389414,1251,548,13894,18458,2110,943,73400,2440,673,306013,1
1182,50,100125,9,1205398730,1259,544,13890,18448,2110,943,73400,1935,534,356806,1
1183,50,100125,9,1205408058,1262,555,13885,18441,2110,943,73400,2361,652,312886,1
1184,50,100123,9,1205370818,1249,552,13887,18456,2110,943,73400,1889,522,362301,1
1185,50,100123,9,1205473701,1273,554,13883,18436,2110,943,73400,1988,549,350611,1
1186,50,100127,9,1205408058,1252,552,13892,18446,2110,943,73400,2003,553,348984,1
1187,50,100125,9,1205315322,1262,550,13889,18443,2110,943,73400,2235,617,324690,1
1188,50,100125,9,1205361539,1262,567,13880,18429,2118,960,73200,2330,643,315693,1
1189,50,100125,9,1205445495,1277,566,13878,18435,2118,960,73200,2999,827,264194,1
1190,50,100125,9,1205380110,1284,561,13880,18430,2110,943,73400,2470,682,303321,1
1191,50,100125,9,1205408058,1270,571,13887,18429,2110,943,73400,2716,749,283792,1
1192,50,100125,9,1205343016,1237,561,13890,18436,2110,943,73400,2833,782,275380,1
1193,50,100123,9,1205370818,1253,554,13889,18441,2128,981,72800,3211,886,251208,1
1194,50,100123,9,1205361539,1253,556,13891,18441,2118,960,73200,3645,1005,228232,1
1195,50,100123,9,1205445495,1248,559,13884,18441,2118,960,73200,2935,810,268426,1
1196,50,100125,9,1205380110,1282,566,13886,18440,2118,960,73200,2427,670,307031,1
1197,50,100125,9,1205426752,1290,571,13871,18425,2128,981,72800,2357,651,313235,1
1198,50,100125,9,1205324541,1258,559,13893,18444,2128,981,72800,2006,554,348579,1
1199,50,100125,9,1205352271,1286,574,13880,18436,2118,960,73200,2094,578,339052,1
1200,50,100125,9,1205426752,1274,567,13882,18437,2118,960,73200,2506,692,300329,0
1201,50,100125,9,1205352271,1270,573,13882,18428,2128,981,72800,2411,665,308395,0
1202,50,100125,9,1205389414,1279,583,13886,18421,2118,960,73200,2502,690,300660,0
1203,50,100125,9,1205821094,672,469,14175,18509,2031,803,76000,2388,659,310457,0
1204,50,100123,9,1206258832,457,366,14336,18597,1140,112,110600,2057,568,342977,0
1205,50,100123,9,1206525578,400,284,14409,18673,857,69,118000,1836,507,368792,0
1206,50,100123,8,1206723555,400,229,14440,18715,719,48,122800,1682,465,389288,0
1207,50,100123,8,1206915283,400,201,14456,18771,617,33,127400,1077,298,497260,0
1208,50,100123,8,1207030290,400,169,14472,18823,548,22,131200,951,263,527980,0
1209,50,100123,8,1207100105,400,146,14472,18842,517,17,133200,766,212,580380,0
1210,50,100125,8,1207158755,400,124,14483,18885,482,12,135000,907,251,539393,0
1211,50,100125,8,1207313289,400,115,14467,18891,472,10,135800,887,246,544852,0
1212,50,100125,8,1207337329,400,104,14475,18921,452,7,137000,974,270,522045,0
1213,50,100125,8,1207301296,400,91,14479,18937,445,6,137600,945,262,529480,0
1214,50,100125,8,1207458613,400,75,14474,18955,441,6,138000,945,262,529480,0
1215,50,100125,8,1207397744,400,62,14477,18982,435,5,138200,873,242,548805,0
1216,50,100125,8,1207337329,400,54,14465,18992,435,5,138200,986,273,519117,0
1217,50,100125,8,1207446403,400,48,14465,18989,428,4,138600,1021,283,510483,0
1218,50,100125,8,1207470842,400,47,14468,19006,426,3,139000,1021,283,575206,0
1219,50,100125,8,1207495354,400,39,14464,19009,428,4,138600,782,217,575206,0
1220,50,100125,8,1207483089,400,33,14462,19029,426,3,139000,873,242,548805,0
1221,50,100125,8,1207385625,400,29,14460,19031,426,3,139000,726,201,592744,0
1222,50,100125,8,1207397744,400,29,14467,19038,428,4,138600,841,233,557661,0
1223,50,100123,8,1207373524,400,17,14463,19042,428,4,138600,935,259,531742,0
1224,50,100123,8,1207361441,400,31,14447,19034,428,4,138600,1023,283,509774,0
1225,50,100123,8,1207434211,400,23,14452,19042,428,4,138600,1015,281,511907,0
1226,50,100123,8,1207470842,400,14,14451,19042,445,6,137600,982,272,519847,0
1227,50,100123,8,1207373524,400,19,14451,19055,428,4,138600,912,253,537849,0
1228,50,100123,8,1207373524,400,15,14450,19047,428,4,138600,1059,293,501378,0
1229,50,100123,8,1207397744,400,9,14457,19061,441,6,138000,1032,286,507655,0
1230,50,100123,8,1207507638,400,13,14450,19061,428,4,138600,1182,327,474237,0
1231,50,100123,8,1207373524,400,10,14448,19049,441,6,138000,985,273,519117,0
1232,50,100123,8,1207581732,400,4,14453,19074,435,5,138200,953,264,527232,0
1233,50,100123,8,1207483089,400,5,14452,19055,435,5,138200,930,258,533259,0
1234,50,100123,8,1207385625,400,0,14452,19077,434,5,138200,944,261,529480,0
1235,50,100129,8,1207313289,400,2,14447,19070,451,7,137000,757,210,582995,0
1236,50,100127,8,1207361441,400,7,14451,19065,439,5,138000,745,207,586510,0
1237,50,100127,8,1207373524,400,7,14449,19067,444,6,137600,804,223,568421,0
